"user_id","ab_group","start_ts","end_ts","pdate"
Cms5nGRP1lYplwAeA21XAg==,B,"2023-05-01 15:11:23.512864","2023-05-01 15:27:32.063504","2023-05-01"
Cms5nGRP1vUppQAgA2lLAg==,B,"2023-05-01 15:13:53.094582","2023-05-01 15:20:13.006861","2023-05-01"
Cms5nGRP3NAqigAlA3ifAg==,B,"2023-05-01 15:38:55.703246","2023-05-01 15:48:06.525962","2023-05-01"
Cms5nGRP3XArAwAkA4MYAg==,A,"2023-05-01 15:41:04.073560","2023-05-01 15:47:41.344076","2023-05-01"
Cms5nGRP3rgpsQAiA4mAAg==,B,"2023-05-01 15:46:29.134893","2023-05-01 15:54:45.082964","2023-05-01"
Cms5nGRP4EgplwAeA4wcAg==,A,"2023-05-01 15:53:09.562966","2023-05-01 16:08:10.449944","2023-05-01"
Cms5nGRP5/orAwAkA59yAg==,B,"2023-05-01 16:26:38.827282","2023-05-01 16:38:03.877768","2023-05-01"
Cms5nGRP5JQrAwAkA5dsAg==,B,"2023-05-01 16:11:37.863086","2023-05-01 16:20:07.660866","2023-05-01"
Cms5nGRP5pYpsQAiA6DFAg==,A,"2023-05-01 16:20:11.155585","2023-05-01 16:42:59.191473","2023-05-01"
Cms5nGRP5pYpsQAiA6DFAg==,A,"2023-05-01 18:03:04.032077","2023-05-01 18:10:14.691015","2023-05-01"
Cms5nGRP6cAplwAeA6WjAg==,B,"2023-05-01 16:33:39.098424","2023-05-01 16:40:32.577640","2023-05-01"
Cms5nGRP6g0plwAeA6avAg==,B,"2023-05-01 16:35:02.861491","2023-05-01 16:44:21.878806","2023-05-01"
Cms5nGRP6zsqigAlA6YAAg==,B,"2023-05-01 16:39:51.031404","2023-05-01 17:01:29.184781","2023-05-01"
Cms5nGRP750psQAiA7rPAg==,B,"2023-05-01 16:59:00.874835","2023-05-01 17:21:19.134143","2023-05-01"
Cms5nGRP7iEpsQAiA7WmAg==,B,"2023-05-01 16:53:19.174610","2023-05-01 16:58:59.300171","2023-05-01"
Cms5nGRP8AApnQAjA7usAg==,A,"2023-05-01 17:02:29.994931","2023-05-01 17:12:06.956850","2023-05-01"
Cms5nGRP8WUpngAhA7qiAg==,A,"2023-05-01 17:05:57.078188","2023-05-01 17:23:09.422406","2023-05-01"
Cms5nGRP8xoplQAfA8T4Ag==,A,"2023-05-01 17:14:33.667424","2023-05-01 17:34:26.029486","2023-05-01"
Cms5nGRP9i8ppQAgA8TOAg==,A,"2023-05-01 17:26:44.921017","2023-05-01 17:35:23.836031","2023-05-01"
Cms5nGRPt1cpsQAiAwSaAg==,B,"2023-05-01 13:00:25.883664","2023-05-01 13:17:09.731881","2023-05-01"
Cms5nGRPt1cpsQAiAwSaAg==,B,"2023-05-01 14:14:00.971888","2023-05-01 14:41:26.557009","2023-05-01"
Cms5nGRPuNcpsQAiAwh2Ag==,A,"2023-05-01 13:08:00.582715","2023-05-01 13:36:53.181633","2023-05-01"
Cms5nGRPv0AqigAlAx2kAg==,A,"2023-05-01 13:33:09.502629","2023-05-01 13:39:08.059396","2023-05-01"
Cms5nGRPvGYpngAhAxTdAg==,B,"2023-05-01 13:19:38.058278","2023-05-01 13:26:29.105781","2023-05-01"
Cms5nGRPvzYpnQAjAx1vAg==,A,"2023-05-01 13:32:00.392119","2023-05-01 13:51:42.020777","2023-05-01"
Cms5nGRPwVgplwAeAyZ6Ag==,A,"2023-05-01 13:44:17.429018","2023-05-01 13:54:10.612563","2023-05-01"
Cms5nGRPx6wpngAhAzmCAg==,B,"2023-05-01 14:09:07.811868","2023-05-01 14:16:21.567363","2023-05-01"
Cms5nGRPxPIpngAhAzBjAg==,B,"2023-05-01 13:56:29.399839","2023-05-01 14:21:04.838962","2023-05-01"
Cms5nGRPxaAplQAfAzENAg==,A,"2023-05-01 13:59:58.135332","2023-05-01 14:26:49.872853","2023-05-01"
Cms5nGRPxxAplQAfAzUTAg==,A,"2023-05-01 14:07:16.117593","2023-05-01 14:12:55.669850","2023-05-01"
Cms5nGRPz10psQAiA1XNAg==,B,"2023-05-01 14:41:08.127911","2023-05-01 14:57:44.022174","2023-05-01"
Cms5nGRQ068plwAeBb7tAg==,A,"2023-05-02 10:55:20.988986","2023-05-02 11:05:33.561829","2023-05-02"
Cms5nGRQ0GUplwAeBbIIAg==,A,"2023-05-02 08:58:34.765387","2023-05-02 09:08:08.251722","2023-05-02"
Cms5nGRQ0bUpnQAjBbEIAg==,A,"2023-05-02 09:03:42.515410","2023-05-02 09:20:32.098300","2023-05-02"
Cms5nGRQ1+IpngAhBdZqAg==,A,"2023-05-02 09:29:38.855391","2023-05-02 09:38:56.603869","2023-05-02"
Cms5nGRQ1tgqigAlBcYlAg==,B,"2023-05-02 09:26:17.946732","2023-05-02 09:37:53.221981","2023-05-02"
Cms5nGRQ2B0plwAeBc4LAg==,B,"2023-05-02 09:30:49.706822","2023-05-02 09:46:37.021053","2023-05-02"
Cms5nGRQ2IYppQAgBdhGAg==,B,"2023-05-02 09:32:19.466786","2023-05-02 09:43:42.355014","2023-05-02"
Cms5nGRQ2N8pnQAjBcqeAg==,B,"2023-05-02 09:33:53.272106","2023-05-02 09:56:24.280486","2023-05-02"
Cms5nGRQ3+QpsQAiBeH5Ag==,A,"2023-05-02 10:04:00.737490","2023-05-02 10:09:28.162042","2023-05-02"
Cms5nGRQ4bAplQAfBfUHAg==,A,"2023-05-02 10:12:42.735087","2023-05-02 10:29:17.112745","2023-05-02"
Cms5nGRQ5IwplwAeBgBuAg==,B,"2023-05-02 10:25:03.256922","2023-05-02 10:35:37.724796","2023-05-02"
Cms5nGRQA+cqigAlA/FtAg==,B,"2023-05-01 18:25:46.996458","2023-05-01 18:32:19.519877","2023-05-01"
Cms5nGRQA8EpsQAiA/mzAg==,B,"2023-05-01 18:24:20.110853","2023-05-01 18:36:37.912410","2023-05-01"
Cms5nGRQAkopsQAiA/YoAg==,A,"2023-05-01 18:18:29.444671","2023-05-01 18:30:52.691266","2023-05-01"
Cms5nGRQBEspnQAjA/kJAg==,A,"2023-05-01 18:26:35.172369","2023-05-01 18:33:42.513366","2023-05-01"
Cms5nGRQBhgppQAgA/VtAg==,A,"2023-05-01 18:34:05.360238","2023-05-01 18:41:33.268033","2023-05-01"
Cms5nGRQBoApngAhA/k6Ag==,B,"2023-05-01 18:36:27.072772","2023-05-01 18:52:25.513585","2023-05-01"
Cms5nGRQBvMplwAeA/zHAg==,A,"2023-05-01 18:38:18.681068","2023-05-01 18:48:56.413225","2023-05-01"
Cms5nGRQCAMpngAhA/19Ag==,A,"2023-05-01 18:44:25.431197","2023-05-01 19:00:14.887052","2023-05-01"
Cms5nGRQCHEpnQAjBAQQAg==,A,"2023-05-01 18:48:19.686503","2023-05-01 18:55:22.484005","2023-05-01"
Cms5nGRQCtoppQAgBAICAg==,A,"2023-05-01 18:55:38.717563","2023-05-01 19:05:46.407357","2023-05-01"
Cms5nGRQDL4plQAfBBACAg==,B,"2023-05-01 19:03:00.268525","2023-05-01 19:09:47.693387","2023-05-01"
Cms5nGRQDOYpnQAjBA8RAg==,A,"2023-05-01 19:04:12.602642","2023-05-01 19:31:35.945249","2023-05-01"
Cms5nGRQESsrAwAkBBVGAg==,B,"2023-05-01 19:21:54.174221","2023-05-01 19:29:10.621368","2023-05-01"
Cms5nGRQICUqigAlBDJOAg==,A,"2023-05-01 20:25:37.136279","2023-05-01 20:31:10.700446","2023-05-01"
Cms5nGRQIeAplwAeBDrcAg==,A,"2023-05-01 20:33:37.444125","2023-05-01 20:46:46.718616","2023-05-01"
Cms5nGRQJAwpsQAiBEedAg==,B,"2023-05-01 20:42:12.213801","2023-05-01 20:53:25.313301","2023-05-01"
Cms5nGRQJjYppQAgBEctAg==,A,"2023-05-01 20:53:19.319860","2023-05-01 21:01:02.359677","2023-05-01"
Cms5nGRQQMQppQAgBGw3Ag==,A,"2023-05-01 23:20:41.268590","2023-05-01 23:32:57.556481","2023-05-01"
Cms5nGRQQqMqigAlBGpWAg==,B,"2023-05-01 22:52:42.571709","2023-05-01 23:00:55.951797","2023-05-01"
Cms5nGRQR3EqigAlBG/9Ag==,B,"2023-05-01 23:13:24.112085","2023-05-01 23:19:51.798489","2023-05-01"
Cms5nGRQROgppQAgBHLSAg==,B,"2023-05-01 23:02:50.190532","2023-05-01 23:09:46.742827","2023-05-01"
Cms5nGRQUnkpngAhBHxpAg==,A,"2023-05-02 00:00:32.768690","2023-05-02 00:09:14.181482","2023-05-02"
Cms5nGRQZbIpnQAjBI95Ag==,B,"2023-05-02 01:22:53.005242","2023-05-02 01:31:59.692851","2023-05-02"
Cms5nGRQcJIppQAgBKRFAg==,A,"2023-05-02 02:09:43.585227","2023-05-02 02:25:16.991038","2023-05-02"
Cms5nGRQel8ppQAgBLhoAg==,A,"2023-05-02 02:50:46.473039","2023-05-02 03:13:22.866969","2023-05-02"
Cms5nGRQfV8psQAiBLrkAg==,B,"2023-05-02 03:03:28.412345","2023-05-02 03:14:29.584848","2023-05-02"
Cms5nGRQg6cpsQAiBMgyAg==,A,"2023-05-02 03:31:26.935444","2023-05-02 03:36:53.356209","2023-05-02"
Cms5nGRQj88rAwAkBOhKAg==,A,"2023-05-02 04:21:59.927944","2023-05-02 04:34:05.256100","2023-05-02"
Cms5nGRQkrQppQAgBPLjAg==,A,"2023-05-02 04:35:24.141645","2023-05-02 04:41:34.666905","2023-05-02"
Cms5nGRQlS8ppQAgBPmnAg==,A,"2023-05-02 04:44:57.605103","2023-05-02 04:52:25.310700","2023-05-02"
Cms5nGRQlS8ppQAgBPmnAg==,A,"2023-05-02 07:21:57.003321","2023-05-02 07:35:43.113924","2023-05-02"
Cms5nGRQm3IqigAlBP0UAg==,B,"2023-05-02 05:11:39.758122","2023-05-02 05:19:20.237455","2023-05-02"
Cms5nGRQm8YqigAlBP5hAg==,B,"2023-05-02 05:13:02.707993","2023-05-02 05:36:30.448059","2023-05-02"
Cms5nGRQmlcqigAlBPlxAg==,B,"2023-05-02 05:06:58.884700","2023-05-02 05:18:52.348624","2023-05-02"
Cms5nGRQmzcplwAeBQEzAg==,A,"2023-05-02 05:12:44.486296","2023-05-02 05:17:45.115110","2023-05-02"
Cms5nGRQnbcppQAgBRm7Ag==,B,"2023-05-02 05:21:53.610358","2023-05-02 05:35:51.956276","2023-05-02"
Cms5nGRQnhwqigAlBQXpAg==,A,"2023-05-02 05:23:57.060261","2023-05-02 05:33:06.854798","2023-05-02"
Cms5nGRQp24psQAiBSgUAg==,A,"2023-05-02 06:04:17.454492","2023-05-02 06:19:49.617685","2023-05-02"
Cms5nGRQq0wpngAhBT5eAg==,A,"2023-05-02 06:19:48.306876","2023-05-02 06:27:49.532024","2023-05-02"
Cms5nGRQq5wqigAlBTOPAg==,A,"2023-05-02 06:20:36.036205","2023-05-02 06:39:45.212233","2023-05-02"
Cms5nGRQsp4pnQAjBUMmAg==,B,"2023-05-02 06:50:33.528490","2023-05-02 07:16:16.706702","2023-05-02"
Cms5nGRQtOEpngAhBV+uAg==,A,"2023-05-02 07:02:12.832336","2023-05-02 07:15:16.745541","2023-05-02"
Cms5nGRQuvEpsQAiBWc5Ag==,B,"2023-05-02 07:31:06.574928","2023-05-02 07:43:18.713919","2023-05-02"
Cms5nGRQvjcpnQAjBWp4Ag==,A,"2023-05-02 07:40:39.733243","2023-05-02 07:54:42.560489","2023-05-02"
Cms5nGRQvngplQAfBXW/Ag==,A,"2023-05-02 07:41:51.237729","2023-05-02 08:02:20.616421","2023-05-02"
Cms5nGRQx+QpsQAiBZEyAg==,B,"2023-05-06 12:47:19.959678","2023-05-06 12:55:29.206326","2023-05-06"
Cms5nGRQx+QpsQAiBZEyAg==,B,"2023-05-06 13:32:14.795384","2023-05-06 13:52:30.586168","2023-05-06"
Cms5nGRQx00pnQAjBYfBAg==,A,"2023-05-02 08:22:37.475624","2023-05-02 08:40:36.513319","2023-05-02"
Cms5nGRQx2srAwAkBZRdAg==,A,"2023-05-02 08:20:11.994173","2023-05-02 08:32:07.370711","2023-05-02"
Cms5nGRQx64plQAfBZcqAg==,A,"2023-05-02 08:21:08.831499","2023-05-02 08:33:25.232326","2023-05-02"
Cms5nGRQxzAqigAlBZF8Ag==,A,"2023-05-02 08:29:47.297804","2023-05-02 08:55:34.273953","2023-05-02"
Cms5nGRQzO4plQAfBainAg==,B,"2023-05-02 08:44:20.845321","2023-05-02 08:51:02.946089","2023-05-02"
Cms5nGRQzO4plQAfBainAg==,B,"2023-05-04 08:54:02.059486","2023-05-04 09:08:46.300133","2023-05-04"
Cms5uWRLqMuebwAhCMAtAg==,A,"2023-05-03 08:39:37.921021","2023-05-03 08:45:00.084293","2023-05-03"
CmsAQ2RL1Eyn1gAfA3xwAg==,B,"2023-05-01 10:54:06.067352","2023-05-01 11:05:18.908604","2023-05-01"
CmsAQ2RL1iunvwAeA5EoAg==,A,"2023-05-01 09:27:24.722078","2023-05-01 09:50:09.966970","2023-05-01"
CmsAQ2RL1iunvwAeA5EoAg==,A,"2023-05-07 12:57:07.476333","2023-05-07 13:04:19.506501","2023-05-07"
CmsDr2RM7mqqZAAeB0FaAg==,B,"2023-05-01 15:43:48.513018","2023-05-01 15:53:02.623453","2023-05-01"
CmsDr2RMLzeqbQAgBEevAg==,B,"2023-05-03 17:40:40.511070","2023-05-03 17:59:35.030127","2023-05-03"
CmsDr2RMN1+qcAAhBH41Ag==,A,"2023-05-01 09:30:34.824114","2023-05-01 09:38:54.912616","2023-05-01"
CmsDr2RMN1+qcAAhBH41Ag==,A,"2023-05-02 15:11:59.057606","2023-05-02 15:34:42.090398","2023-05-02"
CmsDr2RMSD2qZAAeBKMUAg==,A,"2023-05-01 19:39:06.222021","2023-05-01 20:01:14.490888","2023-05-01"
CmsDr2RMSD2qZAAeBKMUAg==,A,"2023-05-06 11:24:24.347945","2023-05-06 11:35:40.011975","2023-05-06"
CmsDr2RMnfGqcAAhBYH9Ag==,B,"2023-05-01 06:38:31.619921","2023-05-01 06:51:12.088641","2023-05-01"
CmsDr2RNHJOqZAAeCDcEAg==,B,"2023-05-02 14:44:19.942955","2023-05-02 15:11:25.818802","2023-05-02"
CmsDr2RNIiSqbQAgCENHAg==,B,"2023-05-02 18:42:04.606281","2023-05-02 18:56:10.293709","2023-05-02"
CmsDr2RNTi+qcAAhCTGMAg==,A,"2023-05-01 17:20:35.394340","2023-05-01 17:42:46.814892","2023-05-01"
CmsDr2RNa0CqZAAfCgvVAg==,A,"2023-05-02 07:04:06.544065","2023-05-02 07:17:11.305535","2023-05-02"
CmsDr2RNa0CqZAAfCgvVAg==,A,"2023-05-02 16:19:32.153553","2023-05-02 16:28:22.659039","2023-05-02"
CmsDr2RNzbuqcAAhCvwKAg==,B,"2023-05-01 02:25:12.547549","2023-05-01 02:42:21.619426","2023-05-01"
CmsDr2ROLSSqZAAeDOmIAg==,A,"2023-05-01 09:42:54.859510","2023-05-01 10:01:48.523653","2023-05-01"
CmsDr2ROLSSqZAAeDOmIAg==,A,"2023-05-01 12:34:58.444629","2023-05-01 12:49:05.536488","2023-05-01"
CmsDr2RPCpSqZAAeERtpAg==,A,"2023-05-01 00:42:02.459622","2023-05-01 00:58:26.402580","2023-05-01"
CmsDr2RPEfGqcAAhESc2Ag==,B,"2023-05-01 01:13:16.726230","2023-05-01 01:31:47.840594","2023-05-01"
CmsDr2RPMlGqZAAeEX2fAg==,A,"2023-05-01 03:31:20.971667","2023-05-01 03:39:31.462519","2023-05-01"
CmsDr2RPPqeqbQAgEaeQAg==,B,"2023-05-01 04:23:59.546861","2023-05-01 04:29:47.037324","2023-05-01"
CmsDr2RPSMiqZAAeEdDQAg==,A,"2023-05-01 05:07:16.620518","2023-05-01 05:18:36.557478","2023-05-01"
CmsDr2RPTk6qZAAfEiITAg==,A,"2023-05-01 05:30:50.211383","2023-05-01 05:36:07.893990","2023-05-01"
CmsDr2RPUcqqZAAfEjLMAg==,B,"2023-05-01 05:45:42.328896","2023-05-01 05:51:42.107412","2023-05-01"
CmsDr2RPW16qZAAeEjbgAg==,A,"2023-05-01 06:28:53.006495","2023-05-01 06:44:19.306346","2023-05-01"
CmsDr2RPW16qZAAeEjbgAg==,A,"2023-05-01 07:33:47.312859","2023-05-01 07:43:17.445489","2023-05-01"
CmsDr2RPWCOqZAAeEiVTAg==,A,"2023-05-01 06:14:36.819653","2023-05-01 06:27:19.181374","2023-05-01"
CmsDr2RPWWeqbQAgEiwbAg==,B,"2023-05-01 06:17:43.754006","2023-05-01 06:36:16.707229","2023-05-01"
CmsDr2RPWWeqbQAgEiwbAg==,B,"2023-05-07 01:37:31.008583","2023-05-07 01:53:38.529280","2023-05-07"
CmsDr2RPWguqbQAgEi//Ag==,B,"2023-05-01 06:20:53.461441","2023-05-01 06:26:52.763512","2023-05-01"
CmsDr2RPY4mqZAAeEmNdAg==,B,"2023-05-01 07:00:27.612687","2023-05-01 07:09:20.838741","2023-05-01"
CmsDr2RPZJGqZAAfEpjEAg==,A,"2023-05-01 07:16:44.355595","2023-05-01 07:23:19.556253","2023-05-01"
CmsDr2RPZwCqZAAeEnZmAg==,A,"2023-05-01 07:46:48.809335","2023-05-01 07:54:34.346332","2023-05-01"
CmsDr2RPaVOqcAAhEndsAg==,A,"2023-05-01 07:27:31.508835","2023-05-01 07:40:35.880004","2023-05-01"
CmsDr2RPcESqcAAhEp+xAg==,A,"2023-05-01 07:55:27.937603","2023-05-01 08:00:44.614888","2023-05-01"
CmsDr2RPceKqZAAeErW9Ag==,B,"2023-05-01 08:02:13.780377","2023-05-01 08:09:15.196413","2023-05-01"
CmsDr2RPeB6qbQAgEt3gAg==,B,"2023-05-01 08:29:34.842140","2023-05-01 08:35:50.502365","2023-05-01"
CmsDr2RPeCSqZAAfEwpYAg==,A,"2023-05-01 17:14:10.568547","2023-05-01 17:26:53.299097","2023-05-01"
CmsDr2RPefeqbQAgEufxAg==,B,"2023-05-01 08:36:42.908702","2023-05-01 08:53:52.675130","2023-05-01"
CmsF7mRS09u1fwAgBooiAg==,A,"2023-05-03 21:37:06.778237","2023-05-03 21:44:08.530259","2023-05-03"
CmsF7mRS3ni1fwAgBqrnAg==,B,"2023-05-03 22:23:58.749159","2023-05-03 22:29:47.876406","2023-05-03"
CmsF7mRS5F61cQAeBsQiAg==,B,"2023-05-03 22:47:31.732855","2023-05-03 22:54:07.574827","2023-05-03"
CmsF7mRS6HO1cQAeBs+jAg==,B,"2023-05-03 23:08:35.633056","2023-05-03 23:15:14.365195","2023-05-03"
CmsF7mRSQ4q1fwAgAwZxAg==,A,"2023-05-03 11:21:25.506784","2023-05-03 11:48:33.439421","2023-05-03"
CmsF7mRSRjK1cQAeAxgqAg==,A,"2023-05-03 11:32:58.055912","2023-05-03 11:41:15.855952","2023-05-03"
CmsF7mRSRoK1eQAfAx0AAg==,A,"2023-05-03 11:36:45.575969","2023-05-03 11:47:21.053237","2023-05-03"
CmsF7mRSRq+1eQAfAx45Ag==,A,"2023-05-03 11:34:31.778808","2023-05-03 11:47:43.994930","2023-05-03"
CmsF7mRSSJS1cQAeAyuhAg==,B,"2023-05-03 11:44:44.648037","2023-05-03 11:58:44.362071","2023-05-03"
CmsF7mRSSV+1eQAfAy+nAg==,B,"2023-05-03 11:45:50.949093","2023-05-03 11:55:14.754962","2023-05-03"
CmsF7mRSSa61gQAhAzMQAg==,A,"2023-05-03 11:47:31.924822","2023-05-03 11:57:41.903286","2023-05-03"
CmsF7mRSSy21fwAgAz2OAg==,B,"2023-05-03 11:58:13.129466","2023-05-03 12:11:45.344334","2023-05-03"
CmsF7mRSTDi1fwAgA0S6Ag==,A,"2023-05-03 11:58:33.871209","2023-05-03 12:22:42.065324","2023-05-03"
CmsF7mRSTd21gQAhA1KKAg==,B,"2023-05-03 12:05:37.949476","2023-05-03 12:12:34.046926","2023-05-03"
CmsF7mRSTfW1eQAfA07lAg==,B,"2023-05-03 12:06:20.518972","2023-05-03 12:19:43.645796","2023-05-03"
CmsF7mRSUP+1cQAeA2ODAg==,B,"2023-05-03 12:19:37.650792","2023-05-03 12:32:00.037039","2023-05-03"
CmsF7mRSUv61cQAeA3PtAg==,B,"2023-05-03 12:28:36.087589","2023-05-03 12:39:13.385760","2023-05-03"
CmsF7mRSUv61cQAeA3PtAg==,B,"2023-05-03 13:26:11.264095","2023-05-03 13:34:22.692416","2023-05-03"
CmsF7mRSV6m1gQAhA5YPAg==,A,"2023-05-03 12:47:15.556033","2023-05-03 12:55:52.883485","2023-05-03"
CmsF7mRSW321cQAeA7NmAg==,B,"2023-05-03 13:03:58.376899","2023-05-03 13:14:13.143820","2023-05-03"
CmsF7mRSW9a1eQAfA6oqAg==,B,"2023-05-03 13:05:27.768578","2023-05-03 13:15:25.030638","2023-05-03"
CmsF7mRSWiu1cQAeA6oDAg==,B,"2023-05-03 12:58:16.420904","2023-05-03 13:14:15.572292","2023-05-03"
CmsF7mRSWrG1cQAeA61kAg==,B,"2023-05-03 12:59:33.481075","2023-05-03 13:08:10.103952","2023-05-03"
CmsF7mRSXxG1eQAfA746Ag==,A,"2023-05-03 13:22:40.630967","2023-05-03 13:49:38.919282","2023-05-03"
CmsF7mRSY/61cQAeA+hCAg==,A,"2023-05-03 13:39:44.656308","2023-05-03 13:58:13.762874","2023-05-03"
CmsF7mRSYwO1fwAgA+ZqAg==,A,"2023-05-03 13:36:31.338496","2023-05-03 13:44:02.978360","2023-05-03"
CmsF7mRSYyS1fwAgA+d4Ag==,A,"2023-05-03 13:36:08.623070","2023-05-03 14:04:03.655923","2023-05-03"
CmsF7mRSZja1gQAhA+9zAg==,B,"2023-05-03 13:49:50.960004","2023-05-03 14:05:33.055303","2023-05-03"
CmsF7mRSamW1gQAhBAuLAg==,B,"2023-05-03 14:08:19.888918","2023-05-03 14:37:02.380601","2023-05-03"
CmsF7mRSbAG1fwAgBCBgAg==,B,"2023-05-03 14:14:05.607222","2023-05-03 14:24:40.912510","2023-05-03"
CmsF7mRSbV21cQAeBCXIAg==,A,"2023-05-03 14:19:55.205493","2023-05-03 14:26:55.250266","2023-05-03"
CmsF7mRSbcO1cQAeBCk+Ag==,B,"2023-05-03 14:21:13.421626","2023-05-03 14:26:14.751278","2023-05-03"
CmsF7mRSc061fwAgBFFsAg==,A,"2023-05-03 14:46:33.498910","2023-05-03 14:57:56.579783","2023-05-03"
CmsF7mRSdHi1gQAhBE0fAg==,A,"2023-05-03 14:49:57.361765","2023-05-03 15:10:26.801121","2023-05-03"
CmsF7mRSdHi1gQAhBE0fAg==,A,"2023-05-03 16:56:10.697429","2023-05-03 17:04:08.915634","2023-05-03"
CmsF7mRSdpi1fwAgBGetAg==,A,"2023-05-03 14:59:26.840640","2023-05-03 15:07:33.482310","2023-05-03"
CmsF7mRSdyi1eQAfBFq0Ag==,B,"2023-05-03 15:02:57.231014","2023-05-03 15:10:50.782816","2023-05-03"
CmsF7mRSeO21gQAhBGcAAg==,B,"2023-05-03 15:11:11.277067","2023-05-03 15:40:44.266266","2023-05-03"
CmsF7mRSePG1gQAhBGcRAg==,B,"2023-05-03 15:10:40.376840","2023-05-03 15:32:06.114123","2023-05-03"
CmsF7mRSgGW1gQAhBJNtAg==,A,"2023-05-04 08:26:50.587822","2023-05-04 08:42:48.968905","2023-05-04"
CmsF7mRSgHi1eQAfBJc8Ag==,A,"2023-05-03 15:41:06.033099","2023-05-03 15:58:28.319669","2023-05-03"
CmsF7mRSgei1fwAgBLE4Ag==,B,"2023-05-03 15:47:41.025073","2023-05-03 16:17:25.512257","2023-05-03"
CmsF7mRShFu1gQAhBK2qAg==,A,"2023-05-03 15:58:05.984328","2023-05-03 16:04:54.134706","2023-05-03"
CmsF7mRSiFC1fwAgBNx9Ag==,B,"2023-05-03 16:14:57.003157","2023-05-03 16:26:36.009586","2023-05-03"
CmsF7mRSikK1gQAhBNOgAg==,B,"2023-05-03 16:22:48.994388","2023-05-03 16:40:38.941484","2023-05-03"
CmsF7mRSipi1eQAfBNe8Ag==,A,"2023-05-03 16:24:31.402094","2023-05-03 16:30:44.137887","2023-05-03"
CmsF7mRSipi1eQAfBNe8Ag==,A,"2023-05-03 17:04:53.616600","2023-05-03 17:12:28.447584","2023-05-03"
CmsF7mRSk0y1fwAgBSTIAg==,B,"2023-05-03 17:01:36.412628","2023-05-03 17:14:11.969868","2023-05-03"
CmsF7mRSk7C1cQAeBSo1Ag==,A,"2023-05-03 17:03:02.513217","2023-05-03 17:23:06.211040","2023-05-03"
CmsF7mRSkEe1eQAfBP84Ag==,A,"2023-05-03 16:48:54.318136","2023-05-03 16:57:42.249945","2023-05-03"
CmsF7mRSkL21fwAgBRVxAg==,B,"2023-05-03 16:53:24.650524","2023-05-03 17:20:16.430798","2023-05-03"
CmsF7mRSl/i1eQAfBTFrAg==,A,"2023-05-03 17:21:28.795707","2023-05-03 17:28:33.305414","2023-05-03"
CmsF7mRSmOG1cQAeBUw8Ag==,B,"2023-05-03 17:27:19.778467","2023-05-03 17:33:48.688828","2023-05-03"
CmsF7mRSmem1fwAgBVUQAg==,A,"2023-05-03 17:29:57.238320","2023-05-03 17:42:43.858717","2023-05-03"
CmsF7mRSnDW1eQAfBU7FAg==,B,"2023-05-03 17:42:09.138414","2023-05-03 17:52:44.966530","2023-05-03"
CmsF7mRSnye1cQAeBX6iAg==,B,"2023-05-03 17:52:48.963060","2023-05-03 17:59:54.620207","2023-05-03"
CmsF7mRSoEK1cQAeBYVrAg==,B,"2023-05-03 18:10:43.385952","2023-05-03 18:17:21.710932","2023-05-03"
CmsF7mRSoOO1fwAgBYMEAg==,B,"2023-05-03 17:59:38.495410","2023-05-03 18:05:20.851068","2023-05-03"
CmsF7mRSoeW1cQAeBZFaAg==,A,"2023-05-03 18:04:24.570636","2023-05-03 18:17:00.925090","2023-05-03"
CmsF7mRSoeW1cQAeBZFaAg==,A,"2023-05-06 18:24:53.404220","2023-05-06 18:42:27.448730","2023-05-06"
CmsF7mRSovC1gQAhBYWvAg==,A,"2023-05-03 18:07:55.617525","2023-05-03 18:21:53.353693","2023-05-03"
CmsF7mRSpN+1eQAfBYX8Ag==,B,"2023-05-03 18:16:28.461396","2023-05-03 18:31:38.447890","2023-05-03"
CmsF7mRSpky1fwAgBagwAg==,B,"2023-05-03 18:22:08.550829","2023-05-03 18:44:17.465084","2023-05-03"
CmsF7mRSpvS1fwAgBa2MAg==,A,"2023-05-03 18:26:25.034094","2023-05-03 18:34:12.268348","2023-05-03"
CmsF7mRSqrG1cQAeBc7cAg==,A,"2023-05-03 18:41:49.315992","2023-05-03 19:04:15.782407","2023-05-03"
CmsF7mRSqyy1gQAhBblZAg==,A,"2023-05-03 18:46:00.204330","2023-05-03 19:13:38.943196","2023-05-03"
CmsF7mRSqyy1gQAhBblZAg==,A,"2023-05-03 21:33:18.936742","2023-05-03 21:50:36.190801","2023-05-03"
CmsF7mRSr/O1fwAgBd/CAg==,B,"2023-05-03 19:04:15.510536","2023-05-03 19:09:46.747240","2023-05-03"
CmsF7mRSree1eQAfBcH0Ag==,B,"2023-05-03 18:54:50.133788","2023-05-03 19:09:26.245412","2023-05-03"
CmsF7mRSrwy1cQAeBeuFAg==,B,"2023-05-03 18:59:57.895242","2023-05-03 19:09:30.132278","2023-05-03"
CmsF7mRSs5u1fwAgBfPgAg==,B,"2023-05-03 19:19:24.916274","2023-05-03 19:35:49.693016","2023-05-03"
CmsF7mRSscC1gQAhBeQXAg==,A,"2023-05-03 19:11:23.148227","2023-05-03 19:19:36.692917","2023-05-03"
CmsF7mRSt8q1fwAgBguOAg==,B,"2023-05-03 19:37:19.303463","2023-05-03 19:48:34.867369","2023-05-03"
CmsF7mRSuiO1gQAhBhS6Ag==,B,"2023-05-03 19:47:04.222886","2023-05-03 19:56:03.934187","2023-05-03"
